Survey_Date,Zone_P_CODE,Woreda_P_CODE,Site_Open_Date,Displacement_Reason,Origin_Region,Origin_Zone,Origin_Woreda,Second_Origin_Region,Second_Origin_Zone,Second_Origin_Woreda,Total_Households,Total_Individuals,First_Arrival_Date,Last_Arrival_Known,Last_Arrival_Date,Previously_Displaced,Currently_Leaving,Has_Prevention_Factors,Prevention_Accessibility,Prevention_Food,Prevention_Housing,Prevention_Security,Prevention_Livelihood,Prevention_Infrastructure,Support_Needs,Need_Livelihood,Need_Land,Need_Documentation,Need_Services,Need_Security,Need_Livestock,Displacement_Month,Has_Different_Second_Origin,Displacement_Duration,Origin_Location,Current_Location,Total_Prevention_Factors,Total_Support_Needs,Is_Winter_Migration,Region_Change,Prevention_Factor_Ratio,Support_Need_Ratio,Displacement_Season_Fall,Displacement_Season_Spring,Displacement_Season_Summer,Displacement_Season_Winter,Preferred_Solution_Reintegration,Preferred_Solution_Relocation,Preferred_Solution_Return,Region_P_CODE_ET02,Region_P_CODE_ET03,Region_P_CODE_ET04,Region_P_CODE_ET05,Household_Size_Category_Very Small,Household_Size_Category_Small,Household_Size_Category_Medium,Household_Size_Category_Large,Household_Size_Category_Very Large,year,month,household_size,fdi_pct_gdp,gdp_usd,gdp_per_capita_usd,remittances_pct_gdp,trade_pct_gdp,adult_literacy_rate,youth_literacy_rate,primary_enrollment,secondary_enrollment,regional_weight
2017-11-07,ET0501,ET050108,2015-10-03,Drought,ET05,ET0501,ET040216,Somali,Siti,Hadgalo,232,1380,2015-10-03,0.1386750490563072,2016-01-06,-0.1647172818672541,-0.2271283812897489,House damaged/destroyed   ,-0.8037180680557422,-4.402796314232057,0.9665953493282832,-0.3505443708465497,-3.323470256441984,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,10,0.0,95.0,ET05_ET0501_ET040216,ET05_ET0501_ET050108,-2.022289405463765,0.2519073151588957,-0.7722600223814998,0.0,-2.022289405463765,0.2519073151588955,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2017,11,5.948275862068965,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-18,ET0504,ET050403,2017-10-01,Drought,ET05,ET0510,ET051003,Somali,Nogob,Gerbo,313,2113,2017-10-01,0.1386750490563072,2017-10-13,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation access services livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,-0.3298281535567591,0.3771490147280578,10,0.0,12.0,ET05_ET0510_ET051003,ET05_ET0504_ET050403,0.0428616251639721,1.3115174503510751,-0.7722600223814998,0.0,0.0428616251639715,1.3115174503510756,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,6.7507987220447285,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-19,ET0504,ET050403,2017-10-01,Drought,ET05,ET0510,ET051003,Somali,Nogob,Gerbo,68,452,2017-10-01,0.1386750490563072,2017-10-19,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation access services livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,-0.3298281535567591,0.3771490147280578,10,0.0,18.0,ET05_ET0510_ET051003,ET05_ET0504_ET050403,0.0428616251639721,1.3115174503510751,-0.7722600223814998,0.0,0.0428616251639715,1.3115174503510756,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,6.647058823529412,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-12-01,ET0509,ET050902,2017-04-02,Drought,ET05,ET041407,ET050902,Somali,Liben,Dolo Odo,150,791,2017-04-02,0.1386750490563072,2017-06-04,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood basic infrastructures damage,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,3.5982451863446765,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,4,0.0,63.0,ET05_ET041407_ET050902,ET05_ET0509_ET050902,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2017,12,5.273333333333333,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-12,ET0501,ET050107,2015-01-09,Drought,ET05,ET0501,ET050107,Somali,Siti,Miesso,74,437,2015-01-09,0.1386750490563072,2016-04-28,-0.1647172818672541,-0.2271283812897489,House damaged/destroyed   ,-0.8037180680557422,-4.402796314232057,0.9665953493282832,-0.3505443708465497,-3.323470256441984,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,475.0,ET05_ET0501_ET050107,ET05_ET0501_ET050107,-2.022289405463765,0.2519073151588957,1.2949006435891817,0.0,-2.022289405463765,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,5.905405405405405,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-06,ET0507,ET050704,2017-03-01,Drought,ET05,ET0507,ET050704,Somali,Doolo,Warder,380,2280,2017-03-01,0.1386750490563072,2017-06-24,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood id documentation access services livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,0.5410017808004591,-0.3298281535567591,0.3771490147280578,3,0.0,115.0,ET05_ET0507_ET050704,ET05_ET0507_ET050704,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,6.0,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-10,ET0507,ET050704,2017-05-01,Drought,ET05,ET0507,ET050704,Somali,Doolo,Warder,305,1831,2017-05-01,0.1386750490563072,2017-07-23,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,5,0.0,83.0,ET05_ET0507_ET050704,ET05_ET0507_ET050704,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,6.00327868852459,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-12-09,ET0507,ET050704,2017-04-01,Drought,ET05,ET0507,ET050704,Somali,Fafan,Tog-Wajale,648,3853,2017-04-01,0.1386750490563072,2017-07-15,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,4,0.0,105.0,ET05_ET0507_ET050704,ET05_ET0507_ET050704,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2017,12,5.945987654320987,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-06,ET0507,ET050704,2017-01-01,Drought,ET05,ET0507,ET050704,Somali,Doolo,Lahel Yu'Ub,1360,7160,2017-01-01,0.1386750490563072,2017-05-19,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,138.0,ET05_ET0507_ET050704,ET05_ET0507_ET050704,0.0428616251639721,0.2519073151588957,1.2949006435891817,0.0,0.0428616251639715,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,5.264705882352941,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-09,ET0507,ET050704,2017-02-01,Drought,ET05,ET0507,ET050704,Somali,Doolo,Warder,678,4511,2017-02-01,0.1386750490563072,2017-07-13,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,2,0.0,162.0,ET05_ET0507_ET050704,ET05_ET0507_ET050704,0.0428616251639721,0.2519073151588957,1.2949006435891817,0.0,0.0428616251639715,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,6.653392330383481,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-10,ET0507,ET050704,2017-03-01,Drought,ET05,ET0507,ET050704,Somali,Doolo,Warder,250,1590,2017-03-01,0.1386750490563072,2017-08-05,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,3,0.0,157.0,ET05_ET0507_ET050704,ET05_ET0507_ET050704,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,6.36,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-08,ET0507,ET050704,2017-06-01,Drought,ET05,ET0507,ET050704,Somali,Doolo,Warder,387,2420,2017-06-01,0.1386750490563072,2017-07-15,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,6,0.0,44.0,ET05_ET0507_ET050704,ET05_ET0507_ET050704,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,6.253229974160207,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-19,ET0507,ET050708,2017-02-01,Drought,ET05,ET0507,ET070704,Somali,Doolo,Gal Hamer,299,1749,2017-02-01,0.1386750490563072,2017-10-07,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed no livelihood,1.2442173938170624,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,2,0.0,248.0,ET05_ET0507_ET070704,ET05_ET0507_ET050708,1.075437140477841,0.2519073151588957,1.2949006435891817,0.0,1.0754371404778398,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,5.849498327759197,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-20,ET0507,ET050708,2017-12-01,Drought,ET05,ET0507,ET070704,Somali,Doolo,Gal Hamer,495,2946,2017-12-01,0.1386750490563072,2017-06-14,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed no livelihood,1.2442173938170624,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,12,0.0,0.0,ET05_ET0507_ET070704,ET05_ET0507_ET050708,1.075437140477841,0.2519073151588957,1.2949006435891817,0.0,1.0754371404778398,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,5.951515151515151,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-26,ET0507,ET050703,2017-11-02,Drought,ET05,ET0507,ET050703,Somali,Doolo,Geladin,589,3239,2017-11-02,0.1386750490563072,2017-07-13,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed,1.2442173938170624,0.2271283812897488,0.9665953493282832,-0.3505443708465497,-3.323470256441984,-0.277913246099792,livelihood land resources id documentation access services,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,-0.3298281535567591,-2.651471861118468,11,0.0,0.0,ET05_ET0507_ET050703,ET05_ET0507_ET050703,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,5.499151103565365,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-28,ET0507,ET050703,2017-01-01,Drought,ET05,ET0507,ET050703,Somali,Doolo,Geladin,145,782,2017-01-01,0.1386750490563072,2017-12-05,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed no livelihood,1.2442173938170624,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,338.0,ET05_ET0507_ET050703,ET05_ET0507_ET050703,1.075437140477841,0.2519073151588957,1.2949006435891817,0.0,1.0754371404778398,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,2017,11,5.393103448275862,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-27,ET0507,ET050703,2017-01-01,Drought,ET05,ET0507,ET050703,Somali,Doolo,Geladin,260,1508,2017-01-01,0.1386750490563072,2017-10-06,-0.1647172818672541,4.402796314232056,No,-0.8037180680557422,0.2271283812897488,0.9665953493282832,2.85270591447537,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,278.0,ET05_ET0507_ET050703,ET05_ET0507_ET050703,1.075437140477841,0.2519073151588957,1.2949006435891817,0.0,1.0754371404778398,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,5.8,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-25,ET0507,ET050703,2017-02-01,Drought,ET05,ET0507,ET050703,Somali,Doolo,Geladin,65,340,2017-02-01,0.1386750490563072,2017-07-16,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,2,0.0,165.0,ET05_ET0507_ET050703,ET05_ET0507_ET050703,0.0428616251639721,0.2519073151588957,1.2949006435891817,0.0,0.0428616251639715,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,5.230769230769231,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
2017-11-28,ET0507,ET050703,2017-01-01,Drought,ET05,ET0507,ET050703,Somali,Doolo,Geladin,370,2091,2017-01-01,0.1386750490563072,2017-10-05,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation access services,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,-0.3298281535567591,-2.651471861118468,1,0.0,277.0,ET05_ET0507_ET050703,ET05_ET0507_ET050703,0.0428616251639721,0.2519073151588957,1.2949006435891817,0.0,0.0428616251639715,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,2017,11,5.651351351351352,4.57572043141,11679800110.0,508.56252275199995,11.735217961199998,74.71450199419999,42.66,56.089999999999996,16.7466806447,2.60210981389,0.7899999999999999
