Survey_Date,Zone_P_CODE,Woreda_P_CODE,Site_Open_Date,Displacement_Reason,Origin_Region,Origin_Zone,Origin_Woreda,Second_Origin_Region,Second_Origin_Zone,Second_Origin_Woreda,Total_Households,Total_Individuals,First_Arrival_Date,Last_Arrival_Known,Last_Arrival_Date,Previously_Displaced,Currently_Leaving,Has_Prevention_Factors,Prevention_Accessibility,Prevention_Food,Prevention_Housing,Prevention_Security,Prevention_Livelihood,Prevention_Infrastructure,Support_Needs,Need_Livelihood,Need_Land,Need_Documentation,Need_Services,Need_Security,Need_Livestock,Displacement_Month,Has_Different_Second_Origin,Displacement_Duration,Origin_Location,Current_Location,Total_Prevention_Factors,Total_Support_Needs,Is_Winter_Migration,Region_Change,Prevention_Factor_Ratio,Support_Need_Ratio,Displacement_Season_Fall,Displacement_Season_Spring,Displacement_Season_Summer,Displacement_Season_Winter,Preferred_Solution_Reintegration,Preferred_Solution_Relocation,Preferred_Solution_Return,Region_P_CODE_ET02,Region_P_CODE_ET03,Region_P_CODE_ET04,Region_P_CODE_ET05,Household_Size_Category_Very Small,Household_Size_Category_Small,Household_Size_Category_Medium,Household_Size_Category_Large,Household_Size_Category_Very Large,year,month,household_size,fdi_pct_gdp,gdp_usd,gdp_per_capita_usd,remittances_pct_gdp,trade_pct_gdp,adult_literacy_rate,youth_literacy_rate,primary_enrollment,secondary_enrollment,regional_weight,avg_household_size,displacement_days,is_seasonal_migration,migration_distance_category,gdp_per_household,gdp_per_individual,trade_impact,economic_vulnerability,remittance_impact,education_access_index,literacy_impact,education_vulnerability,Prevention_Accessibility_binary,Prevention_Food_binary,Prevention_Housing_binary,Prevention_Security_binary,Prevention_Livelihood_binary,Prevention_Infrastructure_binary,total_prevention_categories,support_needs_severity,protection_vulnerability,site_operation_days,days_since_last_arrival,household_arrival_rate,survey_month,is_dry_season,same_zone,same_woreda,has_secondary_movement,idp_density,relative_household_size,basic_needs_score,livelihood_vulnerability,documentation_service_gap,compound_vulnerability,prevention_diversity,support_network_strength,settlement_potential,overall_vulnerability,long_term_displacement_risk
2017-11-14,ET0507,ET050701,2017-01-01,Drought,ET05,ET0507,ET040507,Somali,Doolo,Danot,1202,8055,2017-01-01,0.1386750490563072,2017-06-21,-0.1647172818672541,-0.2271283812897489,accessibility lack of food no livelihood basic infrastructures damage,1.2442173938170624,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,3.5982451863446765,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,171.0,ET05_ET0507_ET040507,ET05_ET0507_ET050701,1.075437140477841,0.2519073151588957,1.2949006435891817,0.0,1.0754371404778398,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,6.701331114808652,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.701331114808652,317,1,,9716971.80532446,1450006.2209807574,601.8253135632809,0.6654736141168636,94.52718067746599,9.674395229295,451.80495,1.0,1,1,1,1,1,1,6,6,0.3333333333333333,317,146,3.7917981072555205,11,0,1,0,1,94083,1.1193287662639708,1.0,1.0,1.0,1.0,1.0,0.0,0.722631142143352,0.6661894456467454,0.027732377448459394
2017-11-24,ET0503,ET050303,2017-02-15,Drought,ET05,ET0503,ET050303,Somali,Jarar,Aware,545,3626,2017-02-15,0.1386750490563072,2017-09-28,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,2,0.0,225.0,ET05_ET0503_ET050303,ET05_ET0503_ET050303,0.0428616251639721,0.2519073151588957,1.2949006435891817,0.0,0.0428616251639715,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,6.653211009174312,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.653211009174312,282,1,,21430825.889908258,3221125.2371759512,270.91478423096913,0.2968203762277343,42.551900327311195,9.674395229295,203.38234000000003,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,282,57,1.9326241134751774,11,0,1,1,1,50655,1.0706362594807686,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.5687281504910937,0.021061239453511283
2017-11-26,ET0503,ET050304,2017-10-01,Drought,ET05,ET0503,ET050304,Somali,Jarar,Tog-Wajale,1367,7827,2017-10-01,0.1386750490563072,2017-12-08,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood id documentation livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,-1.848422751068236,-0.3298281535567591,0.3771490147280578,10,0.0,68.0,ET05_ET0503_ET050304,ET05_ET0503_ET050304,0.0428616251639721,-0.8077028200332839,-0.7722600223814998,0.0,0.0428616251639715,-0.8077028200332839,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,5.725676664228237,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.725676664228237,56,1,,8544111.272860277,1492244.8077168774,584.7904071086034,0.6464957549525552,91.85155098231239,9.674395229295,439.01643000000007,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,56,-12,24.410714285714285,11,0,1,1,1,50655,0.9213772174567502,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.708598301981022,0.005210965845165756
2017-11-25,ET0503,ET050304,2017-12-01,Drought,ET05,ET0503,ET050304,Somali,Jarar,Gashamo,550,3495,2017-12-01,0.1386750490563072,2017-08-15,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,-1.848422751068236,-0.3298281535567591,0.3771490147280578,12,0.0,0.0,ET05_ET0503_ET050304,ET05_ET0503_ET050304,0.0428616251639721,0.2519073151588957,1.2949006435891817,0.0,0.0428616251639715,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,6.354545454545455,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.3545454545454545,-6,1,,21236000.2,3341859.8311874107,261.12718446972895,0.28591643083069745,41.014586774394,9.674395229295,196.03455000000002,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,-6,102,-91.66666666666667,11,0,1,1,1,50655,1.0225749291242447,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.5643665723322789,-0.00044467490925721254
2017-11-26,ET0503,ET050304,2017-01-19,Drought,ET05,ET0503,ET050304,Somali,Jarar,Gashamo,630,3468,2017-01-19,0.1386750490563072,2017-02-08,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,1,0.0,20.0,ET05_ET0503_ET050304,ET05_ET0503_ET050304,0.0428616251639721,-0.8077028200332839,1.2949006435891817,0.0,0.0428616251639715,-0.8077028200332839,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,5.504761904761905,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.504761904761905,311,1,,18539365.253968254,3367877.7710495964,259.10989291588555,0.2836690527717662,40.697735889441596,9.674395229295,194.52012000000002,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,311,291,2.0257234726688105,11,0,1,1,1,50655,0.8858275630999315,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.5634676211087064,0.023012269227157937
2017-11-24,ET0503,ET050304,2017-02-01,Drought,ET05,ET0503,ET050304,Somali,Jarar,Gashamo,867,5461,2017-02-01,0.1386750490563072,2017-11-23,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood id documentation livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,-1.848422751068236,-0.3298281535567591,0.3771490147280578,2,0.0,295.0,ET05_ET0503_ET050304,ET05_ET0503_ET050304,0.0428616251639721,-0.8077028200332839,1.2949006435891817,0.0,0.0428616251639715,-0.8077028200332839,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,6.2987312572087655,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.2987312572087655,296,1,,13471511.084198385,2138765.8139534886,408.01589539032614,0.44955884801065416,64.08602528611318,9.674395229295,306.30749,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,296,1,2.929054054054054,11,0,1,1,1,50655,1.013593295537083,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.6298235392042617,0.024481650374847203
2017-11-25,ET0503,ET050304,2017-04-01,Drought,ET05,ET0503,ET050304,Somali,Jarar,Gashamo,700,4235,2017-04-01,0.1386750490563072,2017-12-07,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources id documentation livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,-1.848422751068236,-0.3298281535567591,0.3771490147280578,4,0.0,250.0,ET05_ET0503_ET050304,ET05_ET0503_ET050304,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,2017,11,6.05,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.05,238,1,,16685428.728571428,2757922.103896104,316.415915945437,0.34751123689029456,49.698648065681994,9.674395229295,237.54115000000002,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,238,-12,2.9411764705882355,11,0,1,1,1,50655,0.973567403908705,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.5890044947561177,0.018408807583973213
2017-11-08,ET0502,ET050207,2017-01-19,Drought,ET05,ET0502,ET050207,Somali,Fafan,Hareshen,85,264,2017-01-19,0.1386750490563072,2017-06-13,-0.1647172818672541,-0.2271283812897489,accessibility lack of food house damaged destroyed no livelihood basic infrastructures damage,1.2442173938170624,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,3.5982451863446765,livelihood land resources id documentation access services safety and security livestock restocking,0.1237968921180345,0.5176317066525747,1.7721808598447284,0.5410017808004591,3.0318818730794392,0.3771490147280578,1,0.0,145.0,ET05_ET0502_ET050207,ET05_ET0502_ET050207,2.1080126557917094,2.3711275855432548,1.2949006435891817,0.0,2.108012655791709,2.3711275855432548,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,2017,11,3.1058823529411765,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,3.1058823529411765,293,1,,137409413.05882353,44241667.083333336,19.7246285264688,0.016980189778591642,3.0980975417567995,9.674395229295,14.80776,1.0,1,1,1,1,1,1,6,6,0.16666666666666652,293,148,0.2901023890784983,11,0,1,1,1,9009,0.6383557503400333,1.0,1.0,1.0,1.0,1.0,0.0,1.0324037967375128,0.3567920759114366,0.013728178364025071
2017-11-12,ET0505,ET050502,2017-01-13,Drought,ET05,ET0505,ET050502,Somali,Korahe,Kebridehar,122,683,2017-01-13,0.1386750490563072,2017-10-09,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood livestock restocking,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,1,0.0,269.0,ET05_ET0505_ET050502,ET05_ET0505_ET050502,-0.9897138901498964,-1.867312955225464,1.2949006435891817,0.0,-0.9897138901498972,-1.867312955225464,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,2017,11,5.598360655737705,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.598360655737705,303,1,,95736066.47540984,17100732.22547584,51.030004862038595,0.051856167804228394,8.015153867499599,9.674395229295,38.309470000000005,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,303,34,0.40264026402640263,11,0,1,1,1,15098,1.013241315392649,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5207424671216914,0.02072028464056106
2017-11-15,ET0505,ET050505,2017-07-01,Drought,ET05,ET0505,ET050595,Somali,Korahe,Goglo,74,405,2017-07-01,0.1386750490563072,2017-10-15,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood land resources access services livestock restocking,0.1237968921180345,0.5176317066525747,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,7,0.0,106.0,ET05_ET0505_ET050595,ET05_ET0505_ET050505,0.0428616251639721,0.2519073151588957,-0.7722600223814998,0.0,0.0428616251639715,0.2519073151588955,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,5.472972972972973,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.472972972972973,137,1,,157835136.6216216,28839012.61728395,30.259373307650996,0.028716497419677037,4.752763274286,9.674395229295,22.716450000000002,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,137,31,0.5401459854014599,11,0,1,0,1,15098,0.9905475326174428,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.46148659896787075,0.008302516619645213
2017-11-14,ET0505,ET050505,2017-03-01,Drought,ET05,ET0505,ET050595,Somali,Korahe,Goglo,35,176,2017-03-01,0.1386750490563072,2017-08-15,-0.1647172818672541,-0.2271283812897489,lack of security safety no livelihood,-0.8037180680557422,-4.402796314232057,-1.0345590848279278,2.85270591447537,0.3008903112828133,-0.277913246099792,livelihood id documentation livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,-1.848422751068236,-0.3298281535567591,0.3771490147280578,3,0.0,167.0,ET05_ET0505_ET050595,ET05_ET0505_ET050505,-0.9897138901498964,-0.8077028200332839,-0.7722600223814998,0.0,-0.9897138901498972,-0.8077028200332839,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,5.0285714285714285,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.0285714285714285,258,1,,333708574.5714286,66362500.625,13.149752350979199,0.00965540203096387,2.0653983611711997,9.674395229295,9.87184,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,258,91,0.13565891472868216,11,0,1,0,1,15098,0.9101157717678712,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5038621608123856,0.01707110144315108
2017-11-14,ET0505,ET050505,2017-01-17,Drought,ET05,ET0505,ET050595,Somali,Korahe,Goglo,65,352,2017-01-17,0.1386750490563072,2017-12-10,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood access services livestock restocking,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,327.0,ET05_ET0505_ET050595,ET05_ET0505_ET050505,-0.9897138901498964,-0.8077028200332839,1.2949006435891817,0.0,-0.9897138901498972,-0.8077028200332839,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,5.415384615384616,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.415384615384616,301,1,,179689232.46153846,33181250.3125,26.299504701958398,0.0243049775262194,4.130796722342399,9.674395229295,19.74368,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,301,-26,0.2159468438538206,11,0,1,0,1,15098,0.9801246772884767,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5097219910104878,0.0201479079834743
2017-11-08,ET0505,ET050504,2017-01-01,Drought,ET05,ET0505,ET050504,Somali,Korahe,Debeweyin,122,715,2017-01-01,0.1386750490563072,2017-08-11,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood id documentation access services livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,0.5410017808004591,-0.3298281535567591,0.3771490147280578,1,0.0,222.0,ET05_ET0505_ET050504,ET05_ET0505_ET050504,-0.9897138901498964,0.2519073151588957,1.2949006435891817,0.0,-0.9897138901498972,0.2519073151588955,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,2017,11,5.860655737704918,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.860655737704918,311,1,,95736066.47540984,16335384.76923077,53.42086892585299,0.05451972698518395,8.390680842257998,9.674395229295,40.104350000000004,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,311,89,0.39228295819935693,11,0,1,1,1,15098,1.0607138221167556,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5218078907940735,0.021310867240572143
2017-11-09,ET0505,ET050504,2017-10-01,Drought,ET05,ET0505,ET050504,Somali,Korahe,Debeweyin,155,817,2017-10-01,0.1386750490563072,2017-11-19,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,id documentation livestock restocking,-8.077747210701757,-1.9318754766140744,1.7721808598447284,-1.848422751068236,-0.3298281535567591,0.3771490147280578,10,0.0,49.0,ET05_ET0505_ET050504,ET05_ET0505_ET050504,0.0428616251639721,-1.867312955225464,-0.7722600223814998,0.0,0.0428616251639715,-1.867312955225464,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,2017,11,5.270967741935484,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.2709677419354835,39,1,,75353549.09677419,14295960.966952264,61.04174812926139,0.06300982187447975,9.5876730743004,9.674395229295,45.82553000000001,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,39,-10,3.9743589743589745,11,0,1,1,1,15098,0.9539868216166523,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.47520392874979184,0.0024337430362760186
2017-11-11,ET0505,ET050502,2017-01-17,Drought,ET05,ET0505,ET050502,Somali,Korahe,Kebridehar,101,525,2017-01-17,0.1386750490563072,2017-08-21,6.071008388821651,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,ID/Documentation,-8.077747210701757,-1.9318754766140744,1.7721808598447284,-1.848422751068236,-0.3298281535567591,-2.651471861118468,1,0.0,216.0,ET05_ET0505_ET050502,ET05_ET0505_ET050502,-0.9897138901498964,-2.926923090417643,1.2949006435891817,0.0,-0.9897138901498972,-2.9269230904176435,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,2017,11,5.198019801980198,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.198019801980198,298,1,,115641585.24752475,22247238.304761905,39.225113546955,0.03870484434826035,6.160989429629999,9.674395229295,29.44725,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,298,82,0.3389261744966443,11,0,1,1,1,15098,0.9407840518808862,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5154819377393041,0.020172503932542694
2017-11-17,ET0505,ET050506,2017-01-19,Drought,ET05,ET0505,ET050586,Somali,Korahe,Marsin,37,247,2017-01-19,0.1386750490563072,2017-10-24,-0.1647172818672541,-0.2271283812897489,lack of food no livelihood,-0.8037180680557422,0.2271283812897488,-1.0345590848279278,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood id documentation livestock restocking,0.1237968921180345,-1.9318754766140744,1.7721808598447284,-1.848422751068236,-0.3298281535567591,0.3771490147280578,1,0.0,278.0,ET05_ET0505_ET050586,ET05_ET0505_ET050506,-0.9897138901498964,-0.8077028200332839,1.2949006435891817,0.0,-0.9897138901498972,-0.8077028200332839,False,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,2017,11,6.675675675675675,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,6.675675675675675,302,1,,315670273.2432432,47286640.12145749,18.4544819925674,0.015565173963709001,2.8985988364163995,9.674395229295,13.854230000000001,1.0,1,1,1,1,1,1,6,6,0.6666666666666666,302,24,0.12251655629139073,11,0,1,0,1,15098,1.2082234101555969,1.0,1.0,1.0,1.0,1.0,0.0,0.10308583295503088,0.5062260695854836,0.020076201315143274
2017-11-18,ET0505,ET050506,2017-01-20,Drought,ET05,ET0505,ET050586,Somali,Korahe,Marsin,185,1073,2017-01-20,0.1386750490563072,2017-09-20,-0.1647172818672541,-0.2271283812897489,lack of food house damaged destroyed no livelihood,-0.8037180680557422,0.2271283812897488,0.9665953493282832,-0.3505443708465497,0.3008903112828133,-0.277913246099792,livelihood livestock restocking,0.1237968921180345,-1.9318754766140744,-0.5642764926868786,-1.848422751068236,-0.3298281535567591,0.3771490147280578,1,0.0,243.0,ET05_ET0505_ET050586,ET05_ET0505_ET050506,0.0428616251639721,-1.867312955225464,1.2949006435891817,0.0,0.0428616251639715,-1.867312955225464,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,2017,11,5.8,4.57572043141,11679800110.0,508.562522752,11.735217961199998,74.71450199419999,42.66,56.09,16.7466806447,2.60210981389,0.7899999999999999,5.8,302,1,,63134054.64864865,10885181.835973905,80.16866063977659,0.08431829532212416,12.591888872367598,9.674395229295,60.18457000000001,1.0,1,1,1,1,1,1,6,6,0.4999999999999999,302,59,0.6125827814569537,11,0,1,0,1,15098,1.049735804936806,1.0,1.0,1.0,1.0,1.0,0.0,0.41285848754919147,0.4837273181288496,0.019183933036758055
